_id,issue_type,priority,components
5b1111a70eaeec54aaa51b71,Bug,Major,[]
5b1111a80eaeec54aaa51b7e,Bug,Major,[]
5b1111a90eaeec54aaa51b8b,Bug,Minor,[]
5b1111aa0eaeec54aaa51b93,Improvement,Major,['core']
5b1111ab0eaeec54aaa51b9a,Improvement,Major,['tools']
5b1111ac0eaeec54aaa51ba7,Sub-task,Blocker,['KafkaConnect']
5b1111ad0eaeec54aaa51bb5,Bug,Major,[]
5b1111ae0eaeec54aaa51bc5,Bug,Major,[]
5b1111ae0eaeec54aaa51bd1,Bug,Blocker,"['core', 'streams']"
5b1111b00eaeec54aaa51bfb,New Feature,Major,['metrics']
5b1111b10eaeec54aaa51c0b,Improvement,Minor,[]
5b1111b20eaeec54aaa51c16,Improvement,Blocker,['security']
5b1111b20eaeec54aaa51c23,Sub-task,Major,['documentation']
5b1111b30eaeec54aaa51c24,Improvement,Major,[]
5b1111b40eaeec54aaa51c38,Bug,Major,['streams']
5b1111b60eaeec54aaa51c5e,Sub-task,Blocker,"['documentation', 'KafkaConnect']"
5b1111b60eaeec54aaa51c68,Bug,Major,['streams']
5b1111b70eaeec54aaa51c72,Bug,Major,[]
5b1111b80eaeec54aaa51c7c,Bug,Major,['streams']
5b1111b90eaeec54aaa51c8a,Bug,Minor,['KafkaConnect']
5b1111b90eaeec54aaa51c91,Bug,Critical,[]
5b1111ba0eaeec54aaa51c9e,Bug,Critical,[]
5b1111bb0eaeec54aaa51cb1,Bug,Minor,['metrics']
5b1111bc0eaeec54aaa51ccc,Bug,Blocker,[]
5b1111bd0eaeec54aaa51cd5,Sub-task,Blocker,['KafkaConnect']
5b1111be0eaeec54aaa51ce4,Sub-task,Blocker,['KafkaConnect']
5b1111c20eaeec54aaa51d4b,Task,Blocker,['streams']
5b1111c20eaeec54aaa51d4c,Bug,Blocker,['streams']
5b1111c30eaeec54aaa51d67,Improvement,Minor,['streams']
5b1111c40eaeec54aaa51d6f,Bug,Critical,['KafkaConnect']
5b1111c40eaeec54aaa51d81,New Feature,Major,['consumer']
5b1111c50eaeec54aaa51d85,Bug,Blocker,[]
5b1111c60eaeec54aaa51d8e,Bug,Blocker,"['streams', 'system tests']"
5b1111c60eaeec54aaa51da1,Bug,Major,[]
5b1111c70eaeec54aaa51daa,Bug,Major,['streams']
5b1111c80eaeec54aaa51daf,Bug,Major,['KafkaConnect']
5b1111c90eaeec54aaa51db6,Improvement,Major,[]
5b1111c90eaeec54aaa51dc9,Bug,Critical,[]
5b1111ca0eaeec54aaa51dda,Bug,Blocker,['replication']
5b1111cb0eaeec54aaa51e04,Test,Major,['system tests']
5b1111cc0eaeec54aaa51e1c,Improvement,Major,[]
5b1111cd0eaeec54aaa51e1d,Improvement,Major,['streams']
5b1111ce0eaeec54aaa51e2e,Bug,Blocker,['admin']
5b1111cf0eaeec54aaa51e41,Improvement,Minor,[]
5b1111d00eaeec54aaa51e43,Bug,Minor,['core']
5b1111d10eaeec54aaa51e46,New Feature,Major,[]
5b1111d10eaeec54aaa51e48,Bug,Blocker,[]
5b1111d30eaeec54aaa51e58,Bug,Major,[]
5b1111d50eaeec54aaa51e84,Bug,Major,[]
5b1111d60eaeec54aaa51ea3,Improvement,Trivial,"['documentation', 'streams']"
5b1111d80eaeec54aaa51ebc,Sub-task,Major,[]
5b1111d90eaeec54aaa51ec2,Bug,Major,[]
5b1111da0eaeec54aaa51ee8,Bug,Major,['clients']
5b1111da0eaeec54aaa51eef,Sub-task,Major,['streams']
5b1111dd0eaeec54aaa51f16,Bug,Major,[]
5b1111dd0eaeec54aaa51f24,Sub-task,Major,['streams']
5b1111de0eaeec54aaa51f33,Improvement,Minor,[]
5b1111df0eaeec54aaa51f3b,Bug,Minor,"['core', 'log']"
5b1111e00eaeec54aaa51f42,Bug,Minor,"['core', 'log']"
5b1111e00eaeec54aaa51f4d,Bug,Major,[]
5b1111e10eaeec54aaa51f56,Bug,Blocker,['tools']
5b1111e20eaeec54aaa51f62,Bug,Major,[]
5b1111e30eaeec54aaa51f78,Bug,Major,[]
5b1111e30eaeec54aaa51f84,Bug,Major,['metrics']
5b1111e40eaeec54aaa51f93,Bug,Critical,['core']
5b1111e60eaeec54aaa51fbd,Sub-task,Major,"['core', 'producer ', 'clients']"
5b1111e70eaeec54aaa51fd8,Bug,Major,[]
5b1111e80eaeec54aaa51feb,Improvement,Major,['streams']
5b1111e90eaeec54aaa51fed,Improvement,Major,"['core', 'clients']"
5b1111e90eaeec54aaa51fee,Improvement,Major,['core']
5b1111e90eaeec54aaa51ff3,Improvement,Major,['documentation']
5b1111ea0eaeec54aaa51ffe,Bug,Blocker,[]
5b1111eb0eaeec54aaa5201c,Bug,Minor,['streams']
5b1111ec0eaeec54aaa52028,Bug,Trivial,['streams']
5b1111ec0eaeec54aaa52035,Bug,Major,[]
5b1111ed0eaeec54aaa5203b,Task,Major,[]
5b1111ee0eaeec54aaa5203d,Sub-task,Major,[]
5b1111ee0eaeec54aaa52041,New Feature,Major,['streams']
5b1111f20eaeec54aaa5204e,Bug,Major,[]
5b1111f50eaeec54aaa5209b,Bug,Major,[]
5b1111f60eaeec54aaa520a3,New Feature,Major,[]
5b1111f60eaeec54aaa520a7,Bug,Major,['admin']
5b1111f70eaeec54aaa520b6,Bug,Minor,[]
5b1111f80eaeec54aaa520c3,Bug,Major,['clients']
5b1111f90eaeec54aaa520cd,Bug,Major,[]
5b1111f90eaeec54aaa520e4,Bug,Major,['core']
5b1111fa0eaeec54aaa520e5,Bug,Major,['clients']
5b1111fb0eaeec54aaa520f8,Bug,Minor,['streams']
5b1111fc0eaeec54aaa52102,Improvement,Minor,[]
5b1111fc0eaeec54aaa52104,Bug,Major,[]
5b1111fe0eaeec54aaa52109,Sub-task,Major,['core']
5b1111ff0eaeec54aaa52113,Bug,Blocker,['clients']
5b1112000eaeec54aaa52134,Bug,Minor,['consumer']
5b1112000eaeec54aaa52138,Bug,Blocker,['core']
5b1112010eaeec54aaa52144,Bug,Major,['core']
5b1112020eaeec54aaa52148,Bug,Major,['tools']
5b1112030eaeec54aaa52153,Bug,Major,['clients']
5b1112030eaeec54aaa52154,Test,Trivial,['unit tests']
5b1112040eaeec54aaa52176,Improvement,Major,['system tests']
5b1112050eaeec54aaa52180,Bug,Minor,[]
5b1112060eaeec54aaa5218f,Bug,Major,[]
5b1112080eaeec54aaa521af,Bug,Major,['streams']
5b1112080eaeec54aaa521b1,Bug,Major,['tools']
5b1112090eaeec54aaa521bc,Bug,Major,[]
5b11120a0eaeec54aaa521c6,Bug,Major,[]
5b11120a0eaeec54aaa521c7,Wish,Major,"['producer ', 'consumer', 'offset manager']"
5b11120b0eaeec54aaa521ce,Sub-task,Major,['streams']
5b11120b0eaeec54aaa521cf,Bug,Trivial,['clients']
5b11120b0eaeec54aaa521d0,Bug,Major,['streams']
5b11120b0eaeec54aaa521d1,Bug,Major,['streams']
5b11120b0eaeec54aaa521d2,Sub-task,Major,['streams']
5b11120c0eaeec54aaa521f8,Sub-task,Major,['streams']
5b11120e0eaeec54aaa52223,Improvement,Minor,['streams']
5b11120f0eaeec54aaa5222c,Bug,Major,['streams']
5b11120f0eaeec54aaa5222d,Improvement,Minor,['metrics']
5b1112100eaeec54aaa52243,Bug,Minor,[]
5b1112110eaeec54aaa52253,Bug,Critical,[]
5b1112120eaeec54aaa52256,Bug,Major,['core']
5b1112120eaeec54aaa52261,Bug,Major,['streams']
5b1112140eaeec54aaa52270,Bug,Critical,['producer ']
5b1112150eaeec54aaa52286,Test,Minor,[]
5b1112150eaeec54aaa5228d,Bug,Major,[]
5b1112160eaeec54aaa52291,Bug,Major,['streams']
5b1112170eaeec54aaa522a1,Bug,Major,['KafkaConnect']
5b1112190eaeec54aaa522af,Bug,Major,['security']
5b1112190eaeec54aaa522b6,Improvement,Trivial,[]
5b11121a0eaeec54aaa522ba,Bug,Major,['controller']
5b11121b0eaeec54aaa522be,Bug,Major,[]
5b11121b0eaeec54aaa522ce,Bug,Major,['producer ']
5b11121c0eaeec54aaa522d7,Bug,Critical,[]
5b11121d0eaeec54aaa522df,Bug,Minor,[]
5b11121e0eaeec54aaa522e9,Improvement,Major,['producer ']
5b11121e0eaeec54aaa522f4,Bug,Major,[]
5b11121f0eaeec54aaa522f8,Bug,Major,['clients']
5b1112200eaeec54aaa52304,Sub-task,Critical,['log']
5b1112200eaeec54aaa52308,Bug,Major,[]
5b1112210eaeec54aaa5230d,Improvement,Major,['security']
5b1112210eaeec54aaa5230e,Improvement,Major,[]
5b1112220eaeec54aaa52315,Bug,Major,['producer ']
5b1112230eaeec54aaa5231e,Bug,Major,[]
5b1112240eaeec54aaa52325,Bug,Major,[]
5b1112240eaeec54aaa5232b,Bug,Critical,[]
5b1112270eaeec54aaa52340,Improvement,Major,[]
5b1112270eaeec54aaa52347,Bug,Major,['consumer']
5b1112280eaeec54aaa5234c,Improvement,Minor,['packaging']
5b1112290eaeec54aaa52354,Bug,Major,"['producer ', 'network']"
5b11122a0eaeec54aaa5235d,Improvement,Major,['log']
5b11122a0eaeec54aaa52375,Bug,Major,['zkclient']
5b11122a0eaeec54aaa52376,Bug,Major,['zkclient']
5b11122c0eaeec54aaa52385,Bug,Major,[]
5b11122d0eaeec54aaa52389,Bug,Major,['controller']
5b11122d0eaeec54aaa5238a,Bug,Critical,['controller']
5b11122d0eaeec54aaa5239b,New Feature,Minor,[]
5b11122e0eaeec54aaa523a8,Bug,Major,['core']
5b11122f0eaeec54aaa523af,Improvement,Major,['core']
5b1112300eaeec54aaa523b6,Bug,Major,['clients']
5b1112300eaeec54aaa523c3,Improvement,Major,['core']
5b1112320eaeec54aaa523dd,Improvement,Major,['consumer']
5b1112330eaeec54aaa523e4,Bug,Minor,[]
5b1112330eaeec54aaa523ed,Bug,Major,[]
5b1112340eaeec54aaa523f5,Bug,Major,[]
5b1112350eaeec54aaa523fd,Bug,Major,['clients']
5b1112350eaeec54aaa52404,Bug,Major,[]
5b1112360eaeec54aaa5240b,Improvement,Minor,[]
5b1112380eaeec54aaa5241d,Bug,Major,['producer ']
5b1112380eaeec54aaa52425,Bug,Critical,['consumer']
5b1112390eaeec54aaa52431,Bug,Major,['build']
5b11123a0eaeec54aaa52439,Improvement,Minor,[]
5b11123b0eaeec54aaa52451,Bug,Major,['clients']
5b11123c0eaeec54aaa52456,Bug,Major,['core']
5b11123d0eaeec54aaa52465,Improvement,Major,['consumer']
5b11123e0eaeec54aaa5246a,Bug,Major,[]
5b11123f0eaeec54aaa52472,Improvement,Minor,['clients']
5b11123f0eaeec54aaa52477,Bug,Major,['core']
5b1112410eaeec54aaa5249f,Bug,Major,['core']
5b1112420eaeec54aaa524ab,Bug,Minor,['core']
5b1112420eaeec54aaa524b4,Sub-task,Major,[]
5b1112440eaeec54aaa524df,Sub-task,Minor,[]
5b1112450eaeec54aaa524ed,Bug,Critical,[]
5b1112460eaeec54aaa524f5,Bug,Major,[]
5b1112470eaeec54aaa524fc,Bug,Major,[]
5b1112470eaeec54aaa52519,Bug,Major,[]
5b1112490eaeec54aaa52530,Bug,Major,"['producer ', 'clients']"
5b11124a0eaeec54aaa52538,Bug,Major,['consumer']
5b11124b0eaeec54aaa52544,Bug,Major,['producer ']
5b11124b0eaeec54aaa5254c,Bug,Major,['consumer']
5b11124d0eaeec54aaa52556,Bug,Minor,[]
5b11124e0eaeec54aaa52557,Sub-task,Major,['core']
5b11124f0eaeec54aaa52561,Bug,Minor,[]
5b1112500eaeec54aaa5256b,Bug,Major,['log']
5b1112510eaeec54aaa5258c,Bug,Major,['producer ']
5b1112510eaeec54aaa525a1,Bug,Major,['KafkaConnect']
5b1112520eaeec54aaa525a5,Improvement,Major,[]
5b1112530eaeec54aaa525a6,Bug,Major,['controller']
5b1112530eaeec54aaa525b4,Bug,Minor,['clients']
5b1112550eaeec54aaa525bc,Bug,Minor,"['admin', 'core']"
5b1112550eaeec54aaa525c8,New Feature,Major,['core']
5b1112560eaeec54aaa525cb,Bug,Blocker,"['core', 'producer ']"
5b1112570eaeec54aaa525ed,Bug,Major,[]
5b1112580eaeec54aaa525ee,Sub-task,Major,['core']
5b1112590eaeec54aaa52600,New Feature,Major,['controller']
5b11125a0eaeec54aaa52609,New Feature,Major,"['replication', 'tools']"
5b11125b0eaeec54aaa52617,Improvement,Major,['admin']
5b11125c0eaeec54aaa5262b,Improvement,Major,[]
5b11125c0eaeec54aaa52639,Bug,Major,['consumer']
5b11125d0eaeec54aaa52645,Task,Major,"['clients', 'consumer']"
5b11125e0eaeec54aaa5265d,Bug,Critical,[]
5b11125f0eaeec54aaa52664,Test,Minor,"['unit tests', 'streams']"
5b1112600eaeec54aaa5267e,Sub-task,Major,[]
5b1112610eaeec54aaa52687,Bug,Trivial,['documentation']
5b1112620eaeec54aaa5268f,Improvement,Major,"['core', 'clients', 'streams']"
5b1112620eaeec54aaa52690,Bug,Minor,[]
5b1112620eaeec54aaa52696,New Feature,Major,['streams']
5b1112620eaeec54aaa52697,Improvement,Major,['streams']
5b1112630eaeec54aaa5269d,New Feature,Major,['streams']
5b1112640eaeec54aaa526a1,Improvement,Major,['streams']
5b1112650eaeec54aaa526ab,Bug,Major,['streams']
5b1112650eaeec54aaa526b9,Improvement,Major,"['clients', 'streams']"
5b1112660eaeec54aaa526c5,Bug,Minor,[]
5b1112670eaeec54aaa526d0,Bug,Critical,[]
5b1112680eaeec54aaa526df,Bug,Major,[]
5b1112680eaeec54aaa526ea,Improvement,Minor,['tools']
5b1112690eaeec54aaa526ec,Bug,Minor,['metrics']
5b11126a0eaeec54aaa526ed,Bug,Major,[]
5b11126a0eaeec54aaa526f4,Improvement,Trivial,[]
5b11126b0eaeec54aaa526fb,Bug,Major,['consumer']
5b11126b0eaeec54aaa526fc,Improvement,Major,['consumer']
5b11126f0eaeec54aaa5276b,Bug,Major,['streams']
5b1112700eaeec54aaa52774,Bug,Major,['streams']
5b1112710eaeec54aaa5277e,Improvement,Major,['consumer']
5b1112720eaeec54aaa52791,Bug,Major,[]
5b1112720eaeec54aaa52797,Bug,Major,[]
5b1112730eaeec54aaa52798,Bug,Minor,['metrics']
5b1112730eaeec54aaa52799,Bug,Minor,[]
5b1112740eaeec54aaa527a3,New Feature,Major,['streams']
5b1112760eaeec54aaa527c7,Bug,Blocker,['streams']
5b1112760eaeec54aaa527c8,Bug,Major,['streams']
5b1112770eaeec54aaa527cc,Improvement,Major,[]
5b1112780eaeec54aaa527db,Sub-task,Major,[]
5b1112790eaeec54aaa527e6,Bug,Major,['streams']
5b1112790eaeec54aaa527f1,Sub-task,Major,[]
5b11127a0eaeec54aaa527ff,Bug,Minor,['streams']
5b11127c0eaeec54aaa52820,Bug,Major,['consumer']
5b11127d0eaeec54aaa52825,Improvement,Minor,['clients']
5b11127d0eaeec54aaa52826,Bug,Minor,['KafkaConnect']
5b11127d0eaeec54aaa52827,Improvement,Minor,['KafkaConnect']
5b11127f0eaeec54aaa52843,Bug,Blocker,['streams']
5b1112800eaeec54aaa52857,Bug,Major,[]
5b1112800eaeec54aaa5285c,Bug,Critical,['core']
5b1112810eaeec54aaa52860,Test,Major,[]
5b1112820eaeec54aaa5286d,Improvement,Minor,['security']
5b1112820eaeec54aaa52877,Test,Minor,['clients']
5b1112830eaeec54aaa5287d,Bug,Major,[]
5b1112840eaeec54aaa52884,Bug,Major,['KafkaConnect']
5b1112850eaeec54aaa52885,Bug,Major,[]
5b1112850eaeec54aaa52889,Bug,Minor,['producer ']
5b1112860eaeec54aaa5288f,Improvement,Major,"['documentation', 'streams']"
5b1112870eaeec54aaa52894,Improvement,Major,['streams']
5b1112870eaeec54aaa528a2,Bug,Major,['streams']
5b1112890eaeec54aaa528ad,Bug,Minor,['streams']
5b11128a0eaeec54aaa528c2,Improvement,Major,['consumer']
5b11128a0eaeec54aaa528c5,Improvement,Minor,[]
5b11128b0eaeec54aaa528d3,Bug,Major,[]
5b11128c0eaeec54aaa528e6,Bug,Major,['clients']
5b11128c0eaeec54aaa528e7,Bug,Critical,['core']
5b11128e0eaeec54aaa52914,Test,Major,[]
5b11128f0eaeec54aaa52920,Bug,Major,[]
5b1112900eaeec54aaa5293b,Improvement,Major,"['core', 'consumer']"
5b1112910eaeec54aaa5293d,Sub-task,Major,['security']
5b1112940eaeec54aaa5298f,Bug,Major,['core']
5b1112940eaeec54aaa52996,Bug,Major,[]
5b1112960eaeec54aaa529b8,Bug,Minor,[]
5b1112970eaeec54aaa529c4,Bug,Major,['controller']
5b1112990eaeec54aaa529e0,Sub-task,Major,[]
5b1112990eaeec54aaa529e9,Bug,Major,[]
5b11129a0eaeec54aaa529ef,Improvement,Trivial,['KafkaConnect']
5b11129b0eaeec54aaa529f9,Bug,Critical,['admin']
5b11129c0eaeec54aaa529fc,Bug,Trivial,['build']
5b11129d0eaeec54aaa529ff,Bug,Minor,['consumer']
5b11129e0eaeec54aaa52a00,Bug,Major,[]
5b11129f0eaeec54aaa52a01,New Feature,Major,[]
5b11129f0eaeec54aaa52a10,Bug,Major,['KafkaConnect']
5b1112a00eaeec54aaa52a1b,Improvement,Major,[]
5b1112a20eaeec54aaa52a2c,Bug,Major,[]
5b1112a20eaeec54aaa52a3b,Bug,Major,['metrics']
5b1112a30eaeec54aaa52a41,Task,Major,['core']
5b1112a40eaeec54aaa52a44,Bug,Major,[]
5b1112a40eaeec54aaa52a49,Bug,Major,[]
5b1112a50eaeec54aaa52a4a,Bug,Major,[]
5b1112a60eaeec54aaa52a52,Bug,Major,[]
5b1112a70eaeec54aaa52a56,Improvement,Major,['consumer']
5b1112a70eaeec54aaa52a57,Bug,Major,[]
5b1112a80eaeec54aaa52a71,Improvement,Minor,['core']
5b1112a90eaeec54aaa52a78,Improvement,Trivial,['clients']
5b1112aa0eaeec54aaa52a83,Bug,Major,[]
5b1112aa0eaeec54aaa52a8b,Bug,Minor,['config']
5b1112ab0eaeec54aaa52a98,Bug,Major,[]
5b1112ac0eaeec54aaa52aa7,Bug,Critical,"['core', 'streams']"
5b1112ad0eaeec54aaa52abb,Bug,Critical,[]
5b1112ae0eaeec54aaa52ad0,Bug,Major,[]
5b1112af0eaeec54aaa52ae8,Bug,Major,['system tests']
5b1112b00eaeec54aaa52af2,Bug,Critical,['zkclient']
5b1112b00eaeec54aaa52af9,Bug,Major,[]
5b1112b10eaeec54aaa52b02,Bug,Major,[]
5b1112b20eaeec54aaa52b0d,Test,Minor,[]
5b1112b30eaeec54aaa52b14,Bug,Major,['streams']
5b1112b30eaeec54aaa52b23,New Feature,Major,['tools']
5b1112b40eaeec54aaa52b2c,Bug,Minor,['log']
5b1112b50eaeec54aaa52b4d,Sub-task,Major,['core']
5b1112b60eaeec54aaa52b5c,Improvement,Major,[]
5b1112b70eaeec54aaa52b5d,Improvement,Major,['security']
5b1112b70eaeec54aaa52b64,Bug,Major,['core']
5b1112b80eaeec54aaa52b65,Improvement,Minor,['streams']
5b1112b90eaeec54aaa52b6d,Bug,Major,[]
5b1112ba0eaeec54aaa52b75,New Feature,Major,[]
5b1112ba0eaeec54aaa52b78,Improvement,Critical,['KafkaConnect']
5b1112bb0eaeec54aaa52b89,Bug,Minor,['KafkaConnect']
5b1112bc0eaeec54aaa52b99,Bug,Major,['tools']
5b1112bd0eaeec54aaa52b9d,Improvement,Major,['streams']
5b1112bd0eaeec54aaa52ba3,New Feature,Major,['log']
5b1112be0eaeec54aaa52bc7,Bug,Major,['streams']
5b1112bf0eaeec54aaa52bd2,Improvement,Major,['streams']
5b1112c00eaeec54aaa52bdd,Sub-task,Major,[]
5b1112c10eaeec54aaa52be6,Improvement,Major,[]
5b1112c10eaeec54aaa52be8,Improvement,Major,['streams']
5b1112c20eaeec54aaa52bf9,Bug,Critical,['KafkaConnect']
5b1112c20eaeec54aaa52bfa,Bug,Critical,['KafkaConnect']
5b1112c30eaeec54aaa52c00,Bug,Major,['KafkaConnect']
5b1112c50eaeec54aaa52c02,Bug,Minor,['clients']
5b1112c60eaeec54aaa52c15,Improvement,Major,['streams']
5b1112c60eaeec54aaa52c16,Improvement,Major,['streams']
5b1112c70eaeec54aaa52c1a,Bug,Major,['streams']
5b1112c80eaeec54aaa52c2d,Bug,Minor,['KafkaConnect']
5b1112ca0eaeec54aaa52c6c,Bug,Major,['consumer']
5b1112ca0eaeec54aaa52c70,Bug,Minor,['producer ']
5b1112ca0eaeec54aaa52c71,Bug,Major,['clients']
5b1112cb0eaeec54aaa52c8c,Bug,Major,['KafkaConnect']
5b1112cc0eaeec54aaa52c99,Improvement,Major,['core']
5b1112cd0eaeec54aaa52c9f,Improvement,Major,[]
5b1112ce0eaeec54aaa52ca1,Bug,Major,['streams']
5b1112ce0eaeec54aaa52cac,Bug,Major,[]
5b1112cf0eaeec54aaa52cb6,Bug,Major,['clients']
5b1112d00eaeec54aaa52cb8,Bug,Major,[]
5b1112d10eaeec54aaa52cc0,Sub-task,Major,"['core', 'unit tests']"
5b1112d10eaeec54aaa52ccf,Bug,Major,[]
5b1112d20eaeec54aaa52cd6,Sub-task,Major,['core']
5b1112d30eaeec54aaa52ce5,Sub-task,Major,['core']
5b1112d60eaeec54aaa52d1b,Bug,Major,['consumer']
5b1112d70eaeec54aaa52d20,Bug,Minor,['documentation']
5b1112d70eaeec54aaa52d25,Bug,Major,"['config', 'log']"
5b1112d80eaeec54aaa52d26,Bug,Critical,"['core', 'network']"
5b1112d90eaeec54aaa52d55,Bug,Major,[]
5b1112da0eaeec54aaa52d6a,Bug,Minor,['core']
5b1112db0eaeec54aaa52d73,Bug,Major,['admin']
5b1112db0eaeec54aaa52d7c,Bug,Major,[]
5b1112de0eaeec54aaa52d9c,Bug,Major,"['security', 'consumer', 'log', 'compression']"
5b1112df0eaeec54aaa52d9d,Bug,Major,[]
5b1112df0eaeec54aaa52dac,Test,Minor,[]
5b1112e00eaeec54aaa52dba,Test,Major,[]
5b1112e10eaeec54aaa52dd2,Sub-task,Major,[]
5b1112e20eaeec54aaa52de0,Bug,Major,[]
5b1112e30eaeec54aaa52dec,Sub-task,Major,"['core', 'controller']"
5b1112e30eaeec54aaa52dfa,Bug,Major,[]
5b1112e40eaeec54aaa52e02,Bug,Major,['consumer']
5b1112e50eaeec54aaa52e04,Bug,Major,['core']
5b1112e60eaeec54aaa52e1b,Bug,Major,[]
5b1112e80eaeec54aaa52e21,Improvement,Minor,['core']
5b1112e90eaeec54aaa52e2b,Bug,Major,['streams']
5b1112e90eaeec54aaa52e2c,Bug,Major,['streams']
5b1112ea0eaeec54aaa52e2f,New Feature,Major,['streams']
5b1112ea0eaeec54aaa52e30,Improvement,Minor,['streams']
5b1112ea0eaeec54aaa52e31,Bug,Major,['streams']
5b1112eb0eaeec54aaa52e56,Improvement,Major,['clients']
5b1112ec0eaeec54aaa52e57,Bug,Major,['controller']
5b1112ec0eaeec54aaa52e64,Bug,Major,[]
5b1112ed0eaeec54aaa52e6e,Bug,Major,['producer ']
5b1112ee0eaeec54aaa52e71,Improvement,Major,['core']
5b1112ee0eaeec54aaa52e7a,Sub-task,Major,['zkclient']
5b1112f10eaeec54aaa52e8e,Bug,Major,['streams']
5b1112f20eaeec54aaa52e97,Bug,Major,['streams']
5b1112f20eaeec54aaa52e9b,Bug,Trivial,['core']
5b1112f30eaeec54aaa52e9c,Improvement,Major,['KafkaConnect']
5b1112f40eaeec54aaa52e9d,Bug,Major,['streams']
5b1112f40eaeec54aaa52ea4,Bug,Major,['streams']
5b1112f50eaeec54aaa52eab,Bug,Major,['streams']
5b1112f60eaeec54aaa52eb3,Bug,Minor,[]
5b1112f70eaeec54aaa52ebc,Bug,Minor,['core']
5b1112f80eaeec54aaa52ede,Bug,Major,[]
5b1112fb0eaeec54aaa52f1d,Bug,Major,['streams']
5b1112fb0eaeec54aaa52f24,New Feature,Major,['streams']
5b1112ff0eaeec54aaa52f30,Bug,Major,['streams']
5b1112ff0eaeec54aaa52f31,Improvement,Major,['streams']
5b1113000eaeec54aaa52f3e,Wish,Minor,[]
5b1113010eaeec54aaa52f51,Bug,Major,[]
5b1113040eaeec54aaa52f7e,Improvement,Major,[]
5b1113050eaeec54aaa52f8e,Improvement,Major,[]
5b1113050eaeec54aaa52f9e,Bug,Major,[]
5b1113060eaeec54aaa52fa5,Improvement,Major,['log']
5b1113070eaeec54aaa52fb6,Improvement,Major,['core']
5b1113080eaeec54aaa52fb7,Improvement,Major,['core']
5b1113090eaeec54aaa52fb8,Bug,Major,['metrics']
5b1113090eaeec54aaa52fbd,Bug,Major,[]
5b11130a0eaeec54aaa52fca,Bug,Major,"['replication', 'network']"
5b11130b0eaeec54aaa52fd5,Improvement,Major,[]
5b11130c0eaeec54aaa52fdd,Bug,Major,[]
5b11130c0eaeec54aaa52feb,Bug,Major,['core']
5b11130d0eaeec54aaa53019,Bug,Major,['admin']
5b11130e0eaeec54aaa53026,Bug,Trivial,['documentation']
5b11130f0eaeec54aaa53036,Improvement,Major,[]
5b1113100eaeec54aaa53043,Sub-task,Major,[]
5b1113120eaeec54aaa5308a,Task,Major,['streams']
5b1113150eaeec54aaa530b8,Bug,Blocker,['streams']
5b1113150eaeec54aaa530c4,Improvement,Major,['tools']
5b1113160eaeec54aaa530c5,Wish,Minor,['metrics']
5b1113170eaeec54aaa530c6,Bug,Major,"['unit tests', 'streams']"
5b1113170eaeec54aaa530c8,Bug,Major,[]
5b1113190eaeec54aaa530d5,Improvement,Minor,[]
5b11131a0eaeec54aaa53101,Bug,Major,['streams']
5b11131a0eaeec54aaa53107,Bug,Blocker,['streams']
5b11131b0eaeec54aaa5310f,Bug,Critical,['KafkaConnect']
5b11131d0eaeec54aaa53128,Improvement,Minor,[]
5b11131e0eaeec54aaa53131,Bug,Major,['admin']
5b11131e0eaeec54aaa53134,Bug,Major,['KafkaConnect']
5b11131f0eaeec54aaa53145,Improvement,Minor,[]
5b1113200eaeec54aaa53148,Sub-task,Minor,[]
5b1113210eaeec54aaa53149,Bug,Major,['consumer']
5b1113210eaeec54aaa5314b,Bug,Major,['producer ']
5b1113250eaeec54aaa53169,Bug,Minor,[]
5b1113250eaeec54aaa5316a,Bug,Major,['KafkaConnect']
5b1113260eaeec54aaa5316e,Bug,Blocker,['streams']
5b1113260eaeec54aaa5316f,Bug,Major,['streams']
5b1113270eaeec54aaa5317a,Improvement,Major,[]
5b1113280eaeec54aaa53188,Bug,Minor,[]
5b1113290eaeec54aaa53194,Bug,Minor,[]
5b1113290eaeec54aaa53195,Wish,Trivial,[]
5b11132a0eaeec54aaa531a5,Bug,Blocker,[]
5b11132b0eaeec54aaa531b6,Improvement,Minor,['admin']
5b11132c0eaeec54aaa531cf,Bug,Critical,['consumer']
5b11132d0eaeec54aaa531eb,Improvement,Major,['metrics']
5b11132e0eaeec54aaa531ec,Bug,Major,['unit tests']
5b11132f0eaeec54aaa5320f,Improvement,Major,[]
5b1113300eaeec54aaa53210,Sub-task,Major,[]
5b1113310eaeec54aaa53222,Sub-task,Major,[]
5b1113320eaeec54aaa53231,Bug,Major,['streams']
5b1113330eaeec54aaa53246,Bug,Major,['streams']
5b1113330eaeec54aaa53256,Improvement,Minor,['streams']
5b1113360eaeec54aaa5327b,Bug,Blocker,['clients']
5b1113370eaeec54aaa53299,Bug,Major,[]
5b1113390eaeec54aaa532d3,Improvement,Trivial,['documentation']
5b11133a0eaeec54aaa532dc,Bug,Minor,['clients']
5b11133c0eaeec54aaa5330d,Improvement,Major,['clients']
5b11133e0eaeec54aaa53352,Bug,Minor,[]
5b11133f0eaeec54aaa53356,Sub-task,Major,[]
5b1113400eaeec54aaa53383,Improvement,Major,['clients']
5b1113430eaeec54aaa533d6,Bug,Major,[]
5b1113440eaeec54aaa533df,Bug,Minor,[]
5b1113450eaeec54aaa533f1,Sub-task,Major,['security']
